length_url,length_hostname,length_path,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,num_parameters,has_https,has_port,has_fragment,label
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
46,15,23,2,0,0,4,0,0,1,0,0,legitimate
23,16,0,2,0,0,2,0,0,0,0,0,legitimate
46,27,12,3,0,0,3,0,0,0,0,0,legitimate
56,25,24,3,1,0,4,0,0,0,0,0,legitimate
43,12,23,2,0,1,4,0,0,1,0,0,legitimate
67,23,37,3,1,0,6,0,0,0,0,0,legitimate
31,22,1,2,0,0,3,0,0,1,0,0,legitimate
66,20,39,3,4,0,5,0,0,0,0,0,phishing
61,17,37,1,3,0,4,0,0,0,0,0,legitimate
83,21,17,7,0,0,4,12,3,0,0,0,legitimate
39,23,7,1,1,0,4,0,1,0,0,0,legitimate
42,17,17,3,0,0,4,3,0,1,0,0,legitimate
29,20,1,2,0,0,3,0,0,1,0,0,phishing
113,15,76,2,0,1,7,9,1,1,0,0,legitimate
61,18,36,3,0,2,5,3,0,0,0,0,legitimate
78,50,20,4,1,0,5,9,0,1,0,0,phishing
28,19,1,2,1,0,3,0,0,1,0,0,legitimate
43,34,1,2,0,0,3,2,0,1,0,0,phishing
26,17,1,2,0,0,3,0,0,1,0,0,phishing
53,18,28,2,3,0,4,4,0,0,0,0,legitimate
55,30,17,2,1,0,5,0,0,1,0,0,legitimate
69,13,49,3,0,0,6,23,0,0,0,0,legitimate
113,22,83,2,7,0,4,13,0,1,0,0,phishing
32,24,1,2,0,0,3,0,0,0,0,0,phishing
72,12,53,2,4,0,8,8,0,0,0,0,legitimate
77,17,52,2,3,0,4,12,0,1,0,0,legitimate
37,22,8,3,0,0,3,0,0,0,0,0,legitimate
99,23,4,3,0,0,4,8,1,1,0,0,legitimate
46,14,25,1,0,0,5,0,0,0,0,0,phishing
31,23,1,2,1,0,3,0,0,0,0,0,phishing
27,19,1,2,0,0,3,0,0,0,0,0,legitimate
101,17,4,5,0,0,4,6,1,1,0,0,phishing
100,18,75,3,1,0,8,22,0,0,0,0,legitimate
76,23,45,2,3,0,6,0,0,1,0,0,phishing
196,13,10,4,0,1,3,78,3,0,0,0,phishing
20,11,1,2,1,0,3,1,0,1,0,0,legitimate
26,19,0,1,0,0,2,0,0,0,0,0,phishing
34,27,0,2,0,0,2,0,0,0,0,0,legitimate
42,33,1,2,0,0,3,0,0,1,0,0,phishing
74,28,38,4,3,0,5,9,0,1,0,0,phishing
43,15,6,2,0,0,3,2,1,1,0,0,phishing
68,42,19,4,0,0,4,13,0,0,0,0,legitimate
45,37,1,5,0,0,3,11,0,0,0,0,legitimate
50,15,28,2,6,0,3,0,0,0,0,0,phishing
28,10,11,3,0,0,4,7,0,0,0,0,phishing
50,16,26,2,0,2,4,0,0,1,0,0,legitimate
126,50,19,4,1,2,4,22,3,0,0,0,phishing
59,27,24,3,1,0,5,0,0,1,0,0,legitimate
34,26,0,2,1,0,2,1,0,1,0,0,phishing
41,17,16,2,0,0,4,0,0,1,0,0,phishing
118,42,19,4,0,2,4,26,3,0,0,0,phishing
32,11,14,1,0,0,5,0,0,0,0,0,legitimate
26,17,1,3,0,0,3,0,0,1,0,0,phishing
25,18,0,2,2,0,2,0,0,0,0,0,phishing
76,22,47,2,7,0,4,3,0,0,0,0,legitimate
103,6,9,4,1,2,3,15,3,0,0,0,legitimate
24,17,0,2,0,0,2,0,0,0,0,0,legitimate
26,17,1,2,0,0,3,0,0,1,0,0,phishing
93,13,73,5,0,0,7,1,0,0,0,0,legitimate
86,17,61,4,5,0,9,0,0,1,0,0,legitimate
97,17,61,2,1,0,9,0,1,0,0,0,phishing
57,22,28,3,2,0,3,0,0,0,0,0,phishing
45,9,28,2,0,0,5,0,0,1,0,0,phishing
45,24,14,2,0,0,4,0,0,0,0,0,legitimate
24,16,1,2,0,0,3,0,0,0,0,0,phishing
34,18,8,2,1,0,4,0,0,1,0,0,phishing
53,20,26,3,0,0,4,0,0,0,0,0,legitimate
34,26,1,2,0,0,3,0,0,0,0,0,legitimate
75,20,47,2,6,0,4,0,0,1,0,0,legitimate
50,12,31,2,3,1,5,0,0,0,0,0,legitimate
42,25,9,2,0,0,3,8,0,1,0,0,legitimate
56,9,40,3,0,0,6,0,0,0,0,0,legitimate
70,14,49,3,5,0,3,5,0,0,0,0,phishing
64,16,40,2,3,0,6,9,0,1,0,0,phishing
84,17,59,2,8,0,5,6,0,1,0,0,legitimate
33,24,1,2,1,0,3,0,0,1,0,0,legitimate
547,25,54,5,23,7,5,197,10,1,0,0,legitimate
54,46,1,4,0,0,3,11,0,0,0,0,legitimate
74,19,48,2,5,0,4,5,0,0,0,0,legitimate
28,20,1,2,1,0,3,0,0,0,0,0,phishing
59,27,24,3,1,0,4,0,0,1,0,0,legitimate
40,21,12,3,0,0,3,0,0,0,0,0,legitimate
31,22,1,3,0,0,3,0,0,1,0,0,phishing
250,47,48,6,3,0,4,11,1,0,0,0,legitimate
158,15,135,4,6,0,3,60,0,1,0,0,legitimate
42,17,18,2,1,0,5,1,0,0,0,0,phishing
126,50,19,4,1,2,4,15,3,0,0,0,phishing
56,18,31,2,0,1,4,0,0,0,0,0,phishing
70,16,46,2,0,0,6,5,0,1,0,0,phishing
43,16,19,2,0,1,4,0,0,1,0,0,legitimate
39,21,11,2,0,0,4,3,0,0,0,0,phishing
30,21,1,2,1,0,3,0,0,1,0,0,legitimate
61,16,37,2,2,0,5,0,0,1,0,0,legitimate
58,16,35,3,5,0,3,0,0,0,0,0,phishing
131,54,20,5,1,2,5,21,3,0,0,0,legitimate
53,20,25,3,0,0,4,0,0,1,0,0,legitimate
102,13,81,3,0,0,11,24,0,1,0,0,phishing
101,18,10,2,1,0,3,26,3,1,0,0,phishing
132,17,1,2,0,0,3,28,5,1,0,0,phishing
52,22,23,2,2,0,3,0,0,0,0,0,phishing
121,30,1,5,4,0,5,33,1,1,0,0,phishing
45,25,13,3,0,2,3,0,0,0,0,0,legitimate
31,24,0,2,0,0,2,0,0,0,0,0,phishing
52,14,11,2,0,0,3,4,1,1,0,0,phishing
16,8,0,1,0,0,2,0,0,1,0,0,phishing
25,16,1,2,0,0,3,0,0,1,0,0,phishing
115,42,19,4,0,1,4,16,3,0,0,0,phishing
35,23,4,2,1,0,4,0,0,1,0,0,legitimate
111,17,61,3,1,0,9,0,1,0,0,0,phishing
33,14,11,1,0,0,5,0,0,1,0,0,legitimate
105,21,59,4,0,0,6,21,1,0,0,0,phishing
26,18,1,2,0,0,3,0,0,0,0,0,phishing
51,42,1,6,0,0,3,0,0,1,0,0,phishing
62,34,21,3,1,0,3,0,0,0,0,0,legitimate
54,19,28,3,0,0,3,0,0,0,0,0,phishing
55,16,32,3,0,0,5,0,0,0,0,0,legitimate
53,15,31,3,4,0,3,0,0,0,0,0,legitimate
79,14,58,1,10,0,4,7,0,0,0,0,legitimate
23,14,1,3,0,0,3,0,0,1,0,0,legitimate
118,42,19,4,0,2,4,18,3,0,0,0,legitimate
46,16,22,2,0,2,4,0,0,1,0,0,legitimate
64,18,39,2,0,0,9,0,0,0,0,0,phishing
32,24,1,2,0,0,3,0,0,0,0,0,legitimate
40,11,22,1,0,1,5,0,0,0,0,0,phishing
22,15,0,2,0,0,2,1,0,0,0,0,legitimate
82,12,62,1,1,0,8,0,0,1,0,0,phishing
36,27,1,2,0,0,3,0,0,1,0,0,phishing
47,39,1,4,2,0,3,0,0,0,0,0,phishing
26,17,1,2,0,0,3,0,0,1,0,0,legitimate
66,35,23,5,1,0,4,2,0,1,0,0,phishing
107,17,4,5,0,0,4,8,1,1,0,0,legitimate
64,10,47,1,1,0,9,2,0,0,0,0,phishing
80,18,55,3,3,1,6,0,0,0,0,0,phishing
38,15,15,3,0,1,3,0,0,1,0,0,phishing
22,15,0,1,0,0,2,0,0,0,0,0,phishing
60,20,33,3,1,0,7,8,0,0,0,0,phishing
34,25,1,2,0,0,3,0,0,1,0,0,legitimate
33,19,7,2,0,0,4,0,0,0,0,0,phishing
35,27,1,2,0,0,3,2,0,0,0,0,legitimate
69,14,48,2,7,0,4,0,0,0,0,0,legitimate
29,21,1,2,0,0,3,0,0,0,0,0,phishing
126,50,19,4,1,2,4,15,3,0,0,0,legitimate
26,18,1,3,0,0,3,0,0,0,0,0,legitimate
114,29,78,2,2,1,9,11,0,0,0,0,phishing
40,16,16,2,0,1,4,4,0,1,0,0,legitimate
45,9,28,2,0,0,5,1,0,1,0,0,phishing
100,28,65,2,8,0,4,0,0,0,0,0,legitimate
141,29,95,2,2,2,7,4,1,1,0,0,phishing
73,14,34,1,0,0,4,23,1,0,0,0,legitimate
121,57,9,2,3,0,4,16,3,1,0,0,phishing
28,19,1,2,0,0,3,0,0,1,0,0,phishing
62,14,41,3,3,0,3,5,0,0,0,0,phishing
59,20,32,3,1,1,6,0,0,0,0,0,legitimate
48,17,11,3,1,0,3,0,1,0,0,0,legitimate
58,25,25,2,3,0,4,0,0,1,0,0,legitimate
22,13,1,2,0,0,3,1,0,1,0,0,legitimate
54,16,30,3,0,0,5,0,0,1,0,0,legitimate
40,12,21,1,2,0,4,0,0,0,0,0,phishing
54,12,34,2,4,0,4,0,0,1,0,0,phishing
126,50,19,4,1,2,4,19,3,0,0,0,legitimate
130,54,19,5,1,2,4,18,3,0,0,0,legitimate
30,21,1,2,0,0,3,0,0,1,0,0,phishing
53,15,31,2,2,0,7,0,0,0,0,0,phishing
56,21,28,2,0,0,4,0,0,0,0,0,phishing
61,21,19,4,0,0,4,6,1,0,0,0,phishing
126,61,10,3,4,2,3,47,1,0,0,0,phishing
69,21,41,1,1,1,7,4,0,0,0,0,legitimate
50,13,30,3,0,0,5,0,0,0,0,0,phishing
45,24,14,3,0,0,5,0,0,0,0,0,phishing
289,33,64,3,1,4,9,67,4,1,0,0,legitimate
45,16,1,2,1,0,3,0,1,0,0,0,phishing
23,15,1,2,0,0,3,1,0,0,0,0,phishing
50,42,1,3,2,0,3,10,0,0,0,0,phishing
464,14,139,9,3,0,12,143,2,0,0,0,legitimate
31,22,1,2,0,0,3,0,0,1,0,0,phishing
106,29,69,2,9,0,5,44,0,1,0,0,phishing
84,11,9,1,0,0,3,21,1,1,0,0,legitimate
68,42,19,4,0,0,4,10,0,0,0,0,phishing
33,24,1,2,0,0,3,0,0,1,0,0,phishing
39,19,13,2,2,0,3,0,0,0,0,0,phishing
19,12,0,1,0,0,2,0,0,0,0,0,phishing
54,18,29,3,0,0,7,0,0,0,0,0,legitimate
35,20,8,2,0,0,3,0,0,0,0,0,legitimate
46,21,18,2,1,0,4,0,0,0,0,0,phishing
67,18,42,2,3,0,6,16,0,0,0,0,legitimate
57,28,22,2,0,0,5,0,0,0,0,0,legitimate
45,23,15,2,2,0,4,0,0,0,0,0,legitimate
29,19,3,1,0,0,3,10,0,0,0,0,phishing
29,20,1,3,0,0,3,0,0,1,0,0,legitimate
59,21,31,3,5,0,3,0,0,0,0,0,phishing
30,22,0,2,0,0,2,2,0,1,0,0,legitimate
21,14,0,2,1,0,2,0,0,0,0,0,legitimate
40,32,1,2,0,0,3,0,0,0,0,0,phishing
41,20,14,1,0,0,5,0,0,0,0,0,legitimate
107,21,61,4,1,0,9,0,1,0,0,0,phishing
62,44,10,7,0,0,3,0,0,1,0,0,phishing
34,16,10,2,0,0,4,0,0,1,0,0,phishing
28,19,1,2,0,0,3,0,0,1,0,0,phishing
32,23,1,2,0,0,3,0,0,1,0,0,legitimate
27,18,1,3,0,0,3,0,0,1,0,0,legitimate
41,24,10,4,0,0,3,2,0,0,0,0,legitimate
40,17,16,2,1,0,4,0,0,0,0,0,legitimate
55,36,12,5,0,0,3,0,0,0,0,0,phishing
35,22,6,2,1,0,3,1,0,0,0,0,legitimate
28,20,1,2,0,0,3,0,0,0,0,0,phishing
79,29,43,3,0,1,6,7,0,0,0,0,phishing
58,22,29,3,0,1,4,0,0,0,0,0,legitimate
152,18,127,4,1,0,3,39,0,0,0,0,legitimate
26,17,1,2,0,0,3,0,0,1,0,0,legitimate
57,20,29,3,0,0,5,1,0,1,0,0,phishing
45,28,10,4,0,0,3,0,0,0,0,0,legitimate
63,12,44,2,0,0,6,0,0,0,0,0,phishing
65,31,27,3,1,0,6,3,0,0,0,0,phishing
30,21,1,3,0,0,3,0,0,1,0,0,legitimate
33,22,4,2,0,0,3,0,0,0,0,0,phishing
35,11,16,1,0,0,3,0,0,1,0,0,phishing
32,23,1,2,0,0,3,0,0,1,0,0,legitimate
79,13,30,2,1,0,6,0,1,0,0,0,legitimate
46,17,22,3,0,0,5,0,0,0,0,0,legitimate
34,17,10,2,0,0,3,7,0,0,0,0,phishing
55,17,31,2,2,0,6,0,0,0,0,0,legitimate
35,28,0,2,0,0,2,0,0,0,0,0,phishing
35,27,1,3,0,0,3,0,0,0,0,0,legitimate
70,35,28,2,2,1,4,6,0,0,0,0,phishing
67,40,20,5,0,0,4,19,0,0,0,0,legitimate
84,24,1,2,1,0,3,12,3,0,0,0,phishing
91,19,65,2,7,0,4,0,0,0,0,0,phishing
52,29,16,2,0,0,4,0,0,0,0,0,phishing
85,18,60,4,0,0,4,31,0,0,0,0,legitimate
59,21,30,2,0,0,6,4,0,1,0,0,phishing
57,7,33,1,1,0,4,4,1,1,0,0,phishing
128,54,19,5,1,2,4,25,3,0,0,0,legitimate
43,7,29,1,0,0,5,0,0,0,0,0,phishing
29,20,1,2,0,0,3,0,0,1,0,0,phishing
156,15,106,4,0,2,7,23,2,0,0,0,phishing
61,16,38,3,0,0,7,5,0,0,0,0,legitimate
36,29,0,2,0,0,2,1,0,0,0,0,phishing
128,50,20,4,1,2,5,20,3,1,0,0,legitimate
64,19,38,4,1,0,7,0,0,0,0,0,phishing
38,19,11,1,1,0,4,0,0,1,0,0,phishing
61,12,42,1,0,0,6,24,0,0,0,0,legitimate
49,20,22,2,2,0,5,0,0,0,0,0,legitimate
67,18,42,1,0,4,6,7,0,0,0,0,phishing
40,31,1,2,0,0,3,0,0,1,0,0,legitimate
125,50,19,4,1,2,4,17,3,1,0,0,phishing
22,13,1,2,0,0,3,0,0,1,0,0,legitimate
117,19,90,3,3,10,3,6,0,1,0,0,phishing
133,23,103,2,1,1,13,5,0,0,0,0,legitimate
133,27,99,2,2,0,12,0,0,0,0,0,legitimate
39,14,18,4,0,0,3,11,0,0,0,0,phishing
50,15,28,2,2,0,5,0,0,0,0,0,phishing
114,37,69,4,2,0,10,1,0,1,0,0,phishing
29,22,0,2,0,0,2,2,0,0,0,0,legitimate
63,19,37,3,0,1,7,4,0,0,0,0,phishing
76,14,55,2,0,0,11,2,0,0,0,0,phishing
31,22,1,2,0,0,3,1,0,1,0,0,legitimate
30,22,0,2,0,0,2,0,0,1,0,0,phishing
36,13,15,1,0,0,4,0,0,1,0,0,legitimate
91,21,37,4,0,0,7,0,1,1,0,0,phishing
67,18,42,3,0,0,6,4,0,0,0,0,legitimate
40,32,1,2,0,0,3,0,0,0,0,0,phishing
43,18,18,2,1,0,5,0,0,0,0,0,phishing
81,19,55,2,0,0,7,17,0,0,0,0,legitimate
121,24,1,2,0,1,3,28,1,0,0,0,legitimate
17,9,1,1,0,0,3,1,0,0,0,0,phishing
22,14,1,1,0,0,3,0,0,0,0,0,phishing
66,12,47,4,2,0,6,0,0,0,0,0,legitimate
39,15,16,3,0,0,4,0,0,1,0,0,phishing
24,15,1,2,0,0,3,0,0,1,0,0,phishing
56,15,34,3,0,0,5,0,0,0,0,0,phishing
35,14,14,1,0,0,5,0,0,0,0,0,legitimate
86,37,42,2,3,0,4,0,0,0,0,0,phishing
26,11,8,1,0,0,3,0,0,0,0,0,phishing
57,21,29,3,0,0,6,0,0,0,0,0,legitimate
25,13,4,2,0,0,4,0,0,1,0,0,phishing
21,14,0,2,0,0,2,0,0,0,0,0,phishing
34,25,1,2,1,0,3,0,0,1,0,0,legitimate
155,14,30,4,6,0,3,62,0,0,0,0,legitimate
46,18,21,1,1,0,4,0,0,0,0,0,legitimate
23,15,1,2,1,0,3,0,0,0,0,0,phishing
52,17,28,2,0,0,6,0,0,0,0,0,legitimate
76,16,53,2,1,0,9,0,0,0,0,0,legitimate
79,60,1,4,2,0,3,23,2,1,0,0,legitimate
49,14,27,3,0,0,6,0,0,1,0,0,phishing
58,10,10,2,0,0,5,0,2,1,0,0,phishing
54,9,38,4,0,0,5,6,0,0,0,0,legitimate
127,61,10,3,4,2,3,38,1,1,0,0,phishing
58,18,26,2,0,1,4,0,1,0,0,0,phishing
52,44,1,2,2,0,3,3,0,0,0,0,phishing
24,15,1,2,0,0,3,0,0,1,0,0,phishing
81,20,53,2,4,0,5,0,0,1,0,0,phishing
177,21,23,7,1,3,5,43,4,0,0,0,legitimate
21,6,8,1,0,0,3,2,0,0,0,0,legitimate
49,36,1,2,3,0,3,1,1,1,0,0,phishing
52,17,28,3,0,1,5,0,0,0,0,0,phishing
23,12,4,1,0,0,4,0,0,0,0,0,phishing
35,27,1,2,0,0,3,0,0,0,0,0,legitimate
82,34,41,2,2,0,4,0,0,0,0,0,phishing
63,33,23,5,2,0,4,3,0,0,0,0,legitimate
91,14,70,3,0,1,9,27,0,0,0,0,legitimate
49,20,22,2,1,0,4,0,0,0,0,0,phishing
23,14,1,2,0,0,3,0,0,1,0,0,phishing
41,16,17,1,0,0,5,0,0,1,0,0,legitimate
19,8,4,1,0,0,4,0,0,0,0,0,legitimate
49,12,29,2,1,0,6,4,0,1,0,0,phishing
25,9,8,1,0,0,3,4,0,1,0,0,phishing
113,15,76,2,0,1,7,8,1,1,0,0,legitimate
92,22,62,2,6,0,6,8,0,1,0,0,phishing
35,22,1,2,0,2,3,0,0,1,0,1,phishing
45,16,21,2,0,1,4,0,0,1,0,0,legitimate
69,23,38,4,2,0,7,1,0,1,0,0,legitimate
41,21,13,1,1,0,3,3,0,0,0,0,legitimate
126,50,19,4,1,2,4,17,3,0,0,0,legitimate
52,19,26,3,0,0,6,0,0,0,0,0,legitimate
41,32,1,2,0,0,3,0,0,1,0,0,phishing
37,16,14,2,0,0,5,0,0,0,0,0,phishing
47,12,27,2,0,1,4,0,0,1,0,0,legitimate
26,10,9,2,0,0,3,0,0,0,0,0,phishing
45,36,1,3,0,0,3,0,0,1,0,0,legitimate
58,15,36,2,5,0,4,0,0,0,0,0,legitimate
18,9,1,2,0,0,3,0,0,1,0,0,phishing
97,15,75,2,9,0,6,0,0,0,0,0,legitimate
43,16,19,2,0,1,4,0,0,1,0,0,legitimate
109,17,61,3,1,5,10,0,1,0,0,0,legitimate
25,9,9,1,0,0,5,0,0,0,0,0,legitimate
51,17,26,3,1,0,3,0,0,1,0,0,phishing
21,13,1,2,0,0,3,0,0,0,0,0,phishing
66,20,39,2,5,0,4,3,0,0,0,0,legitimate
64,27,29,3,3,0,4,0,0,1,0,0,phishing
26,17,1,2,0,0,3,0,0,1,0,0,legitimate
31,22,1,2,0,0,3,0,0,1,0,0,legitimate
68,18,42,2,3,0,5,5,0,1,0,0,legitimate
108,45,56,2,3,0,3,10,0,0,0,0,legitimate
263,15,9,6,1,2,3,47,4,1,0,0,legitimate
40,16,16,2,0,0,3,1,0,1,0,0,legitimate
100,21,61,3,1,0,9,0,1,0,0,0,phishing
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
34,21,6,3,0,0,3,0,0,0,0,0,phishing
19,11,1,2,0,0,3,0,0,0,0,0,legitimate
49,16,25,2,0,1,4,0,0,1,0,0,phishing
48,24,17,3,1,0,3,0,0,0,0,0,legitimate
113,15,76,2,0,1,7,9,1,1,0,0,legitimate
29,20,1,2,0,0,3,0,0,1,0,0,legitimate
96,16,73,2,4,1,8,0,0,0,0,0,phishing
44,24,12,3,0,0,3,4,0,1,0,0,legitimate
26,19,0,2,0,0,2,0,0,0,0,0,phishing
35,24,3,2,1,0,4,2,0,1,0,0,phishing
33,10,16,2,0,0,4,0,0,0,0,0,legitimate
65,16,42,2,1,0,8,0,0,0,0,0,phishing
57,14,36,3,0,0,6,11,0,0,0,0,phishing
23,16,0,1,0,0,2,0,0,0,0,0,phishing
35,26,1,2,0,0,3,0,0,1,0,0,phishing
20,13,0,2,0,0,2,0,0,0,0,0,legitimate
56,21,27,3,2,0,3,0,0,1,0,0,legitimate
101,21,1,3,7,0,8,5,1,0,0,0,phishing
156,15,106,4,0,2,7,25,2,0,0,0,legitimate
49,16,26,3,4,0,3,0,0,0,0,0,legitimate
35,16,1,2,0,0,3,0,0,0,0,1,phishing
56,15,34,3,0,0,5,0,0,0,0,0,legitimate
46,22,16,1,1,0,5,1,0,1,0,0,phishing
44,10,26,1,0,0,4,0,0,1,0,0,legitimate
103,13,36,2,0,1,7,24,1,1,0,0,phishing
24,15,1,2,0,0,3,0,0,1,0,0,legitimate
31,22,1,3,0,0,3,0,0,1,0,0,phishing
39,32,0,4,0,0,2,0,0,0,0,0,legitimate
32,16,8,2,0,0,3,0,0,1,0,0,legitimate
22,14,1,2,0,0,3,0,0,0,0,0,phishing
35,13,15,3,0,0,4,0,0,0,0,0,legitimate
169,10,54,3,1,8,8,4,3,0,0,0,phishing
46,19,20,2,0,0,4,1,0,0,0,0,legitimate
74,16,14,3,2,0,6,0,1,0,0,0,phishing
159,13,138,4,0,0,8,20,0,1,0,0,phishing
73,40,26,5,2,0,3,3,0,0,0,0,phishing
68,38,23,2,1,0,4,0,0,0,0,0,legitimate
73,29,37,4,0,0,5,0,0,0,0,0,phishing
42,34,1,4,1,0,3,0,0,0,0,0,legitimate
44,36,0,2,0,0,2,0,0,1,0,0,phishing
123,17,99,3,1,0,9,17,0,0,0,0,phishing
41,18,9,2,0,0,4,0,1,1,0,0,legitimate
47,20,20,1,0,0,4,0,0,0,0,0,legitimate
77,23,47,1,0,0,5,20,0,0,0,0,legitimate
37,19,11,3,0,0,3,0,0,0,0,0,phishing
76,17,52,1,9,0,6,8,0,0,0,0,phishing
50,20,22,3,0,0,5,0,0,1,0,0,phishing
43,12,24,3,0,0,5,0,0,0,0,0,legitimate
31,8,6,1,0,0,4,4,1,0,0,0,legitimate
31,23,1,2,0,0,3,0,0,0,0,0,phishing
51,19,25,2,1,0,4,0,0,0,0,0,phishing
62,29,26,5,0,0,3,7,0,0,0,0,legitimate
20,11,1,2,0,0,3,0,0,1,0,0,legitimate
128,50,20,4,1,2,5,26,3,1,0,0,phishing
62,10,45,1,0,0,5,18,0,0,0,0,legitimate
35,26,1,2,0,0,3,0,0,1,0,0,phishing
37,16,14,2,1,0,3,0,0,0,0,0,phishing
47,15,25,4,1,0,4,3,0,0,0,0,legitimate
53,16,19,3,0,0,4,0,1,0,0,0,phishing
72,14,51,4,0,1,8,10,0,0,0,0,phishing
126,31,26,3,0,0,6,32,2,0,0,0,legitimate
73,15,50,3,0,2,5,0,0,1,0,0,legitimate
50,16,6,2,0,0,4,4,1,0,0,0,phishing
22,15,0,1,0,0,2,0,0,0,0,0,legitimate
63,16,39,2,3,0,7,23,0,1,0,0,phishing
71,15,19,3,0,0,5,0,2,1,0,0,legitimate
87,21,59,3,3,0,8,12,0,0,0,0,legitimate
52,18,27,2,0,0,7,2,0,0,0,0,legitimate
42,23,11,2,1,0,3,9,0,1,0,0,legitimate
21,13,1,3,0,0,3,0,0,0,0,0,phishing
38,18,12,1,0,0,4,0,0,0,0,0,phishing
125,50,20,4,1,2,5,22,3,0,0,0,legitimate
126,50,19,4,1,2,4,22,3,0,0,0,phishing
48,29,12,3,0,0,3,2,0,0,0,0,phishing
52,35,10,3,1,0,3,3,0,0,0,0,phishing
62,27,28,3,1,0,5,0,0,0,0,0,legitimate
79,23,48,2,6,0,7,4,0,1,0,0,phishing
61,15,39,2,5,0,3,0,0,0,0,0,phishing
118,42,19,4,0,2,4,18,3,0,0,0,legitimate
58,14,37,3,2,0,4,0,0,0,0,0,legitimate
38,24,7,2,0,0,4,0,0,0,0,0,phishing
52,16,29,3,0,1,5,0,0,0,0,0,legitimate
38,30,1,5,0,0,3,0,0,0,0,0,phishing
52,16,29,3,3,0,3,0,0,0,0,0,legitimate
49,11,31,2,3,0,3,0,0,0,0,0,phishing
47,15,25,2,0,3,4,0,0,0,0,0,legitimate
43,12,23,4,1,0,4,0,0,1,0,0,legitimate
75,16,51,1,5,0,6,6,0,1,0,0,legitimate
611,21,7,4,1,0,3,71,1,1,0,0,phishing
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
28,19,1,2,0,0,3,0,0,1,0,0,phishing
72,16,49,3,1,0,7,1,0,0,0,0,legitimate
50,17,26,3,1,0,4,0,0,0,0,0,legitimate
67,17,42,3,0,3,5,6,0,1,0,0,phishing
29,21,1,2,0,0,3,0,0,0,0,0,phishing
75,16,51,2,7,0,5,0,0,1,0,0,legitimate
42,14,20,2,0,0,4,1,0,1,0,0,legitimate
88,22,58,4,1,0,10,14,0,1,0,0,legitimate
40,31,1,2,0,0,3,0,0,1,0,0,phishing
48,16,24,2,0,2,4,0,0,1,0,0,phishing
41,18,16,2,1,0,4,0,0,0,0,0,legitimate
232,13,46,4,0,1,7,88,3,0,0,0,legitimate
42,14,21,3,0,0,5,5,0,0,0,0,phishing
115,42,19,4,0,1,4,24,3,0,0,0,phishing
40,27,6,3,0,0,3,0,0,0,0,0,legitimate
32,24,1,2,1,0,3,0,0,0,0,0,phishing
38,13,18,3,0,0,4,0,0,0,0,0,phishing
127,50,19,4,1,2,4,18,3,1,0,0,phishing
39,18,13,2,2,0,4,0,0,1,0,0,phishing
55,19,28,2,0,0,6,5,0,1,0,0,phishing
105,28,70,2,2,0,7,0,0,0,0,0,phishing
129,6,9,4,2,2,3,16,3,0,0,0,legitimate
46,17,22,3,1,0,5,1,0,0,0,0,legitimate
98,22,20,7,0,0,8,1,2,1,0,0,phishing
38,17,14,2,0,2,3,0,0,0,0,0,phishing
89,15,28,4,0,0,7,5,1,0,0,0,phishing
72,31,33,3,3,0,5,0,0,1,0,0,legitimate
124,46,20,5,0,2,5,28,3,1,0,0,phishing
46,37,1,2,3,0,3,0,0,1,0,0,phishing
30,23,0,1,0,0,2,0,0,0,0,0,phishing
127,50,20,4,1,2,5,15,3,0,0,0,phishing
34,25,1,2,1,0,3,0,0,1,0,0,phishing
45,16,21,2,0,0,5,0,0,1,0,0,phishing
25,17,1,3,0,0,3,0,0,0,0,0,phishing
20,12,1,2,0,0,3,0,0,0,0,0,phishing
25,12,5,2,0,0,3,0,0,1,0,0,legitimate
40,25,8,2,0,0,3,0,0,0,0,0,phishing
84,9,68,1,9,0,4,0,0,0,0,0,legitimate
70,14,49,2,0,4,4,0,0,0,0,0,legitimate
32,16,9,1,0,0,4,0,0,0,0,0,legitimate
33,24,1,2,0,0,3,0,0,1,0,0,legitimate
133,18,107,4,7,0,7,31,0,1,0,0,phishing
16,9,0,1,0,0,2,0,0,0,0,0,phishing
29,22,0,2,0,0,2,0,0,0,0,0,legitimate
22,7,7,1,0,0,3,0,0,1,0,0,legitimate
84,21,55,2,6,0,5,0,0,1,0,0,legitimate
41,10,23,1,2,0,7,0,0,1,0,0,phishing
44,18,18,2,0,0,4,0,0,1,0,0,legitimate
99,15,76,2,0,0,7,11,0,1,0,0,phishing
219,12,33,3,1,1,6,85,3,1,0,0,legitimate
24,15,1,2,0,0,3,0,0,1,0,0,phishing
48,18,23,1,1,0,3,3,0,0,0,0,phishing
21,13,1,2,0,0,3,0,0,0,0,0,legitimate
51,21,23,1,3,0,5,0,0,0,0,0,phishing
39,16,15,2,0,0,3,0,0,1,0,0,legitimate
42,16,18,2,0,0,5,0,0,1,0,0,legitimate
31,12,11,2,0,0,4,0,0,1,0,0,legitimate
76,50,19,4,1,0,4,13,0,0,0,0,phishing
123,46,19,5,0,2,4,18,3,1,0,0,phishing
46,17,22,2,3,0,5,1,0,0,0,0,phishing
42,14,21,3,0,0,5,5,0,0,0,0,phishing
